1,7.5,10,0,15,0,2.913268240110483,1,1
1,4,10,0,30,1,1.819495665899012,2,1
1,8,10,0,7,1,2.628252007067204,1,1
1,2,10,0,30,1,2.440394423247199,2,1
1,1,10,0,30,1,2.132897634393885,2,1
1,1.5,10,0,15,1,2.11765984390513,2,1
1,4,10,0,7,1,2.394479100781609,1,1
1,1,10,0,180,1,3.363454720267328,1,1
1,5,10,0,180,1,2.71322235588741,2,1
1,0.5,10,0,365,1,4.323170177653083,2,1
1,9.5,10,0,90,0,7.037522432714468,2,1
1,0.75,10,0,90,1,2.190546641155379,2,1
1,1.5,10,0,365,1,2.576468634957564,2,1
1,5,10,0,365,1,3.837309614405967,1,1
1,6.5,10,0,90,1,2.2067045312142,2,1
1,9,10,0,365,0,2.676464559714077,2,1
1,8,10,0,1,1,3.452415185864083,1,1
1,6,10,0,1,1,4.184930652932962,2,1
1,6,10,0,180,1,3.195314374897862,1,1
1,5.5,10,0,30,1,3.222288264645613,2,1
1,7.5,10,0,30,1,2.323409560529399,2,1
1,0.75,10,0,1,1,2.401415769985761,2,1
1,2,10,0,15,1,1.766819060663693,2,1
1,4.5,10,0,1,1,2.41648843762232,2,1
1,4.5,10,0,15,1,2.016942450019997,2,1
1,5,10,0,90,1,3.180115525625297,2,1
1,1,10,0,1,1,2.976122088279226,1,1
1,8.5,10,0,30,1,2.009159941255348,2,1
1,5.5,10,0,90,1,2.234654970205156,1,1
1,8,10,0,90,1,2.95043718314264,1,1
1,9,10,0,1,1,2.913279409302049,1,1
1,5.5,10,0,180,1,3.078398640369414,2,1
1,9.5,10,0,30,1,2.493906302581308,1,1
1,4.5,10,0,90,1,2.057950574831921,2,1
1,2,10,0,7,1,1.464626126544317,2,1
1,8,10,0,180,1,4.587987387873,2,1
1,4,10,0,1,1,1.942529398351326,2,1
1,3.5,10,0,15,1,1.699510819773423,1,1
1,5.5,10,0,7,1,1.692068216565531,1,1
1,8.5,10,0,90,1,1.923676715407055,2,1
1,4,10,0,180,1,2.31147935889021,1,1
1,8.5,10,0,180,1,3.25862706535554,1,1
1,2.5,10,0,365,1,1.791053178909351,1,1
1,1,10,0,15,1,1.642972694360651,1,1
1,4,10,0,90,1,3.460845507492195,2,1
1,0.5,10,0,15,1,1.713387176860124,2,1
1,0.5,10,0,30,1,1.264405761496164,1,1
1,3,10,0,7,1,1.68840381744667,1,1
1,4.5,10,0,7,1,2.01209140017454,2,1
1,9,10,0,90,0,3.234679723536829,2,1
1,9,10,0,180,0,1.970539607602404,2,1
1,9.5,10,0,15,1,2.149450370314298,2,1
1,1,10,0,7,1,1.732578859737259,1,1
1,1.5,10,0,90,1,1.812554468648159,2,1
1,6,10,0,365,1,1.510833357227966,1,1
1,1.5,10,0,1,1,2.073431370619801,2,1
1,1.5,10,0,30,1,2.741442062862916,2,1
1,3,10,0,365,1,1.857313931148383,1,1
1,7,10,0,180,0,1.900697772347485,2,1
1,8.5,10,0,7,1,1.627506690187147,1,1
1,1.5,10,0,180,1,1.693601715829573,2,1
1,0.75,10,0,30,1,1.838855490335845,1,1
1,9.5,10,0,180,0,1.711907108590822,2,1
1,4,10,0,15,1,1.971047956569237,1,1
1,7.5,10,0,90,1,2.01985851356585,2,1
1,4.5,10,0,365,1,3.446617773792241,1,1
1,4.5,10,0,180,1,1.51196416199673,1,1
1,3,10,0,90,1,1.632284687497304,1,1
1,5,10,0,1,1,1.580827636789763,2,1
1,8.5,10,0,365,1,2.794038974418072,2,1
1,2,10,0,180,1,4.172794274127227,4,1
1,0.75,10,0,180,1,1.625699696771335,4,1
1,8,10,0,365,1,2.085360364784719,4,1
1,5.5,10,0,15,1,2.922245851921616,3,1
1,5.5,10,0,1,1,1.790044027729891,4,1
1,6,10,0,7,1,1.971129763318459,4,1
1,6.5,10,0,7,1,2.073299755327753,4,1
1,3.5,10,0,30,1,2.09863449135446,3,1
1,10,10,0,1,0,4.090630711943959,3,1
1,9.5,10,0,1,1,1.938662746382761,3,1
1,0.5,10,0,7,1,1.942759121375275,4,1
1,6.5,10,0,15,1,2.676831331686117,4,1
1,3.5,10,0,1,1,1.925490651847213,3,1
1,3,10,0,180,1,1.742569547059247,4,1
1,2,10,0,365,1,2.193875059048878,4,1
1,9,10,0,15,1,1.970839364439598,4,1
1,3,10,0,1,1,1.429535859890166,4,1
1,3.5,10,0,7,1,1.258738757227547,4,1
1,2,10,0,1,1,2.734160658204928,3,1
1,3,10,0,15,1,1.447655300755287,4,1
1,6.5,10,0,1,1,2.269155684887664,3,1
1,2,10,0,90,1,1.494268848371576,4,1
1,2.5,10,0,1,1,1.262494622933445,4,1
1,7,10,0,7,1,1.460589521782822,3,1
1,3.5,10,0,365,0,3.549903778955922,3,1
1,3,10,0,30,1,1.354066565341782,3,1
1,8.5,10,0,15,1,2.749901967734331,3,1
1,0.75,10,0,7,1,2.575959380381391,4,1
1,4.5,10,0,30,1,1.551777183762169,3,1
1,5,10,0,15,1,1.859998460466159,3,1
1,6,10,0,15,1,1.534376797062578,4,1
1,7.5,10,0,1,1,1.569670825934736,3,1
1,7.5,10,0,7,1,1.414213847674546,4,1
1,7.5,10,0,365,1,2.334416040161159,4,1
1,7,10,0,365,1,2.020346335368231,4,1
1,0.5,10,0,180,1,1.784438303075149,3,1
1,9,10,0,7,1,1.90113397440291,3,1
1,0.75,10,0,365,1,1.800436503923265,4,1
1,2.5,10,0,90,1,1.442582376534119,3,1
1,5,10,0,7,1,2.090251261441153,3,1
1,0.5,10,0,90,1,1.411149867853965,3,1
1,5.5,10,0,365,1,1.51665190019412,3,1
1,7.5,10,0,180,1,1.653655267553404,3,1
1,0.75,10,0,15,1,1.144562492365367,3,1
1,3.5,10,0,90,1,1.342513097391929,4,1
1,8,10,0,30,1,1.323087767174002,3,1
1,7,10,0,30,1,1.391406366732554,3,1
1,6,10,0,30,1,1.41121718485374,4,1
1,0.5,10,0,1,1,1.403244799919776,3,1
1,1,10,0,365,1,1.678485880780499,4,1
1,1,10,0,90,1,1.564458739667316,3,1
1,2.5,10,0,15,1,1.281369040516438,3,1
1,7,10,0,1,1,1.5420304073632,3,1
1,4,10,0,365,1,1.54065810663451,3,1
1,7,10,0,15,1,1.777789315907285,3,1
1,6.5,10,0,365,1,1.511457020518719,3,1
1,2.5,10,0,7,1,1.784196203385363,4,1
1,6,10,0,90,1,1.608040305669419,4,1
1,3.5,10,0,180,1,1.641458514772239,4,1
1,1.5,10,0,7,1,3.003569913824322,4,1
1,8,10,0,15,1,1.279488692700397,3,1
1,6.5,10,0,30,1,2.168828005087562,3,1
1,2.5,10,0,180,1,1.539264373161132,4,1
1,9,10,0,30,1,2.435038646901376,3,1
1,6.5,10,0,180,1,1.881947121437406,4,1
1,8.5,10,0,1,1,1.732592745771399,4,1
1,9.5,10,0,365,0,2.199946569031454,4,1
1,5,10,0,30,1,1.748518799708108,3,1
1,7,10,0,90,1,1.182045078239753,3,1
1,2.5,10,0,30,1,1.342948393823463,4,1
1,9.5,10,0,7,1,0.9246762067632517,3,1
2,6,10,0,7,1,2.084210542205255,4,1
2,1,10,0,180,1,6.175516537186923,3,1
2,9,10,0,1,1,3.482848203188041,4,1
2,8.5,10,0,7,1,2.498439181508729,4,1
2,3,10,0,7,1,1.510799849667819,4,1
2,7,10,0,180,1,7.709308612189488,4,1
2,5,10,0,90,1,3.744947980259894,3,1
2,3,10,0,180,1,2.356633667252026,3,1
2,7.5,10,0,30,1,1.6247023185133,4,1
2,9.5,10,0,1,1,2.442709463764913,4,1
2,4,10,0,1,1,2.523638679806027,3,1
2,0.5,10,0,30,1,1.865950128078111,4,1
2,5,10,0,365,1,6.449234986124793,3,1
2,8,10,0,180,1,2.617455930769211,3,1
2,2.5,10,0,90,1,1.803699114156188,4,1
2,7.5,10,0,365,1,2.3620830232976,3,1
2,0.75,10,0,90,1,1.980215746443719,3,1
2,8,10,0,365,1,4.270449197545531,4,1
2,8,10,0,7,1,1.732711380638648,3,1
2,4,10,0,30,1,1.649612021661596,3,1
2,5.5,10,0,15,1,1.907923632941674,3,1
2,0.75,10,0,1,1,0.9405394717614399,4,1
2,5,10,0,30,1,1.519628035865026,4,1
2,10,10,0,1,0,2.3425333226769,4,1
2,7.5,10,0,180,1,1.9360274218634,3,1
2,3,10,0,90,1,1.228955967744696,4,1
2,6.5,10,0,1,1,1.525132030365057,4,1
2,1,10,0,365,1,1.832409661641577,3,1
2,4.5,10,0,1,1,1.11394141006167,4,1
2,3,10,0,30,1,1.710917880816851,3,1
2,5.5,10,0,365,1,1.830617459854693,3,1
2,7,10,0,365,1,1.426589005597634,3,1
2,7,10,0,1,1,1.76627237421053,3,1
2,0.75,10,0,7,1,1.064423571806401,4,1
2,0.75,10,0,15,1,1.822395730341668,4,1
2,5,10,0,7,1,1.4839509340527,4,1
2,0.5,10,0,15,1,1.61553815107618,4,1
2,3.5,10,0,30,1,1.365242092128028,4,1
2,2,10,0,30,1,1.191192039084854,4,1
2,8.5,10,0,15,1,1.862606314811273,4,1
2,4,10,0,90,1,1.005186427326407,4,1
2,9,10,0,365,0,3.647207929519936,3,1
2,5.5,10,0,7,1,1.40914454589074,4,1
2,6,10,0,30,1,1.811653386903345,3,1
2,8.5,10,0,30,1,1.436133227281971,3,1
2,5.5,10,0,30,1,1.643651901715202,3,1
2,1.5,10,0,15,1,0.8350664189347299,4,1
2,6.5,10,0,180,1,1.293376218978665,4,1
2,1,10,0,90,1,1.458612273723702,3,1
2,6,10,0,15,1,1.61007309780689,3,1
2,6.5,10,0,15,1,1.374437050297274,4,1
2,2,10,0,7,1,0.914757968246704,4,1
2,3,10,0,365,1,1.192375067344983,3,1
2,2,10,0,15,1,1.166877321564243,3,1
2,6,10,0,1,1,1.307748246515985,3,1
2,9,10,0,7,1,1.336076626670547,3,1
2,5.5,10,0,90,1,0.7456362437224016,4,1
2,4,10,0,15,1,1.108624273052556,3,1
2,3,10,0,1,1,1.592976090396405,3,1
2,2,10,0,1,1,1.124696733910241,4,1
2,3.5,10,0,7,1,1.409686402417719,3,1
2,5,10,0,1,1,1.069858438102528,4,1
2,4.5,10,0,30,1,1.153400640265318,4,1
2,2,10,0,180,1,1.382138959786971,3,1
2,4.5,10,0,7,1,1.120267396385316,3,1
2,3.5,10,0,1,1,0.9775511405314319,4,1
2,1,10,0,1,1,1.156579330665409,3,1
2,8,10,0,90,1,1.901331095476053,3,1
2,7.5,10,0,1,1,1.137088796545868,4,1
2,9,10,0,15,1,1.321201985687367,4,1
2,6.5,10,0,7,0,2.218764235061826,2,1
2,3.5,10,0,15,1,3.017977260140469,1,1
2,7,10,0,30,1,1.195889738984988,1,1
2,8.5,10,0,365,1,1.946603736840189,1,1
2,1,10,0,30,1,1.211467435030499,1,1
2,0.5,10,0,180,1,1.150546460048645,2,1
2,9.5,10,0,180,1,1.633439340002951,2,1
2,6,10,0,365,1,1.98736795077275,2,1
2,2.5,10,0,7,1,1.273990433750441,2,1
2,3.5,10,0,365,1,1.287293237954145,2,1
2,9.5,10,0,15,1,1.959093605342787,1,1
2,2.5,10,0,180,1,1.891480777689139,1,1
2,1.5,10,0,7,1,1.078453278838424,2,1
2,0.5,10,0,7,1,1.115008218417643,1,1
2,3.5,10,0,180,1,0.9466882604319835,2,1
2,0.5,10,0,365,1,1.393590395702631,2,1
2,2.5,10,0,30,1,1.277019396657124,1,1
2,1.5,10,0,365,1,1.021522722498048,2,1
2,8.5,10,0,90,1,1.431875049995142,1,1
2,6.5,10,0,365,1,1.789332218424533,1,1
2,4.5,10,0,180,1,1.474576363281813,1,1
2,3,10,0,15,1,1.095452178517007,2,1
2,2.5,10,0,1,1,1.711555430112639,1,1
2,5,10,0,15,1,0.9650105578912189,2,1
2,2.5,10,0,365,1,1.010603785136482,1,1
2,5,10,0,180,1,0.9373846290982328,2,1
2,0.75,10,0,365,1,0.8020080387941562,1,1
2,0.5,10,0,90,1,0.8765258393104887,1,1
2,6,10,0,180,1,0.9836966086440952,1,1
2,8,10,0,30,1,0.9058020910451887,1,1
2,2.5,10,0,15,1,0.7691778723383322,2,1
2,9,10,0,180,1,1.611234693307779,2,1
2,7.5,10,0,7,1,1.21709006439778,2,1
2,5.5,10,0,1,1,2.17963796739059,2,1
2,1.5,10,0,1,1,1.381167542334879,1,1
2,1,10,0,7,1,0.9137138001387939,2,1
2,9.5,10,0,365,1,2.019356805729331,2,1
2,7,10,0,7,1,1.415434005946736,2,1
2,0.75,10,0,180,1,1.720527004537871,2,1
2,9,10,0,90,1,1.33414647031168,2,1
2,8,10,0,1,1,1.278392904845532,1,1
2,1.5,10,0,90,1,1.095022013862035,2,1
2,1.5,10,0,30,1,0.9254163918376435,2,1
2,4.5,10,0,90,1,1.198959152476164,1,1
2,2,10,0,90,1,0.996055163705023,2,1
2,8,10,0,15,1,0.9421635320031783,2,1
2,8.5,10,0,180,1,1.299195667568711,2,1
2,6.5,10,0,90,1,1.386613275928539,1,1
2,5.5,10,0,180,1,1.37659391098714,1,1
2,8.5,10,0,1,1,1.098433144114097,2,1
2,0.75,10,0,30,1,0.9417321598593844,2,1
2,9.5,10,0,7,1,1.257164505528635,2,1
2,4,10,0,7,1,1.209226352642872,2,1
2,4,10,0,180,1,0.9031112224620301,2,1
2,7,10,0,15,1,0.9979370208748151,2,1
2,4.5,10,0,365,1,0.8986761494161328,2,1
2,4.5,10,0,15,1,1.456913047877606,1,1
2,9.5,10,0,30,1,1.402624759066384,1,1
2,0.5,10,0,1,1,1.106090074972599,1,1
2,7.5,10,0,90,1,1.003276496252511,1,1
2,1,10,0,15,1,0.8081806752015837,2,1
2,6.5,10,0,30,1,0.8327205876848893,2,1
2,6,10,0,90,1,0.908892635430675,2,1
2,7.5,10,0,15,1,0.8320148157799849,2,1
2,2,10,0,365,1,1.675292700630962,1,1
2,1.5,10,0,180,1,0.8724436522024916,2,1
2,7,10,0,90,1,0.8660132188815624,2,1
2,4,10,0,365,1,0.9799024054518668,1,1
2,3.5,10,0,90,1,0.8043303241865942,1,1
2,9,10,0,30,1,1.053330153634306,1,1
2,9.5,10,0,90,1,0.8439423005766002,1,1
3,5.5,10,0,365,1,4.771803838884807,3,2
3,4,10,0,7,1,2.507406227887259,4,2
3,7.5,10,0,365,1,4.025772749300813,3,2
3,1,10,0,180,1,1.636366874605301,4,2
3,9.5,10,0,30,1,8.122795557079371,3,2
3,4.5,10,0,90,1,1.328318871252122,4,2
3,9,10,0,90,1,1.886957558584982,4,2
3,0.5,10,0,90,1,2.145167137830867,3,2
3,6,10,0,365,1,1.789668803394306,3,2
3,7,10,0,365,1,1.310833357230877,3,2
3,7,10,0,7,1,0.875826406685519,3,2
3,7.5,10,0,1,1,1.531074641869054,3,2
3,9,10,0,15,1,2.128487012800178,3,2
3,7.5,10,0,7,1,1.802214819690562,4,2
3,6,10,0,180,1,1.377924251777586,3,2
3,1,10,0,30,1,1.473515894205775,4,2
3,2.5,10,0,15,1,1.031341343958047,4,2
3,2,10,0,90,1,1.230027907877229,4,2
3,8.5,10,0,30,1,1.856590952651459,3,2
3,4,10,0,15,1,1.451438938514912,3,2
3,0.75,10,0,365,1,1.846641621523304,4,2
3,6.5,10,0,90,1,1.393883813288994,4,2
3,8.5,10,0,365,1,1.202697811590042,3,2
3,7,10,0,1,1,1.750119012227515,4,2
3,4,10,0,90,1,1.329718340261024,4,2
3,5,10,0,15,1,1.098942398690269,4,2
3,10,10,0,1,0,5.05751980644709,3,2
3,9.5,10,0,7,1,1.582188768312335,3,2
3,2,10,0,365,1,1.322187289159046,3,2
3,9,10,0,365,1,1.562401496077655,4,2
3,8,10,0,1,1,1.233766265126178,3,2
3,1,10,0,90,1,1.151708961158874,4,2
3,2.5,10,0,180,1,1.159866090500145,4,2
3,3,10,0,1,1,1.30576254609332,3,2
3,0.75,10,0,30,1,1.260953878809232,4,2
3,2.5,10,0,7,1,1.55716375085467,3,2
3,6.5,10,0,1,1,1.111319971576449,3,2
3,0.75,10,0,1,1,1.973035468196031,3,2
3,6,10,0,1,1,2.319058105436852,4,2
3,3.5,10,0,180,1,3.684403738967376,4,2
3,0.5,10,0,365,1,1.130617610790068,3,2
3,9.5,10,0,1,1,5.213356838939944,3,2
3,8.5,10,0,15,1,1.43349790276261,3,2
3,6.5,10,0,7,1,2.379304702990339,4,2
3,1,10,0,1,1,3.047383315963089,4,2
3,9,10,0,180,1,0.8244143345946213,4,2
3,2.5,10,0,30,1,1.096238851576345,4,2
3,6,10,0,30,1,1.966396442760015,4,2
3,1.5,10,0,90,1,0.932449961284874,4,2
3,0.5,10,0,1,0,3.607047757323016,3,2
3,2.5,10,0,1,1,1.175418429455021,4,2
3,8,10,0,15,1,1.342170475007151,4,2
3,1.5,10,0,15,0,1.297322866506875,3,2
3,3.5,10,0,90,1,1.021719541706261,3,2
3,9,10,0,1,1,2.37016377953114,4,2
3,8,10,0,90,1,1.312660274066729,3,2
3,8.5,10,0,180,1,0.8801437504589558,4,2
3,0.75,10,0,15,1,1.230718586288276,4,2
3,5,10,0,365,1,1.679771242954303,3,2
3,1.5,10,0,365,1,0.8765164813521551,3,2
3,4,10,0,180,1,0.6733287348470185,3,2
3,7.5,10,0,90,1,0.7195344561914681,3,2
3,4.5,10,0,365,1,0.8962089664419182,4,2
3,5.5,10,0,90,1,0.8583756076986901,3,2
3,5,10,0,1,1,0.9090541358455084,4,2
3,2,10,0,7,1,1.035091474142973,4,2
3,1.5,10,0,7,1,0.8709300763584906,3,2
3,1,10,0,365,1,1.289114419269026,4,2
3,4.5,10,0,15,1,1.396528495766688,4,2
3,7.5,10,0,15,1,0.9206393001368269,4,2
3,4,10,0,1,1,1.779220179392723,2,2
3,7,10,0,30,1,2.032179033019929,2,2
3,8,10,0,30,1,1.075832142218133,1,2
3,0.5,10,0,7,1,0.8553804542170838,2,2
3,3,10,0,7,1,0.7401074958906975,2,2
3,7,10,0,15,1,0.6238051610707771,2,2
3,3,10,0,365,1,0.9517331107490463,1,2
3,6.5,10,0,30,1,0.6699411504523596,1,2
3,6.5,10,0,365,1,0.8153042018820997,2,2
